"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"366","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","737","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"367","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","741","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"368","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","747","12","ClassNamingConventions","The inner class name 'readCustomMetadataResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"369","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","749","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"370","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","750","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"371","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","751","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"372","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","755","16","ApexDoc","Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"373","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","761","12","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"374","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","773","23","FieldNamingConventions","The instance field name 'type_x' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"375","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","774","26","FieldNamingConventions","The instance field name 'createdById_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"376","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","775","26","FieldNamingConventions","The instance field name 'createdByName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"377","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","776","26","FieldNamingConventions","The instance field name 'createdDate_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"378","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","777","26","FieldNamingConventions","The instance field name 'fileName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"379","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","778","26","FieldNamingConventions","The instance field name 'fullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"380","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","779","26","FieldNamingConventions","The instance field name 'id_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"381","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","780","26","FieldNamingConventions","The instance field name 'lastModifiedById_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"382","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","781","26","FieldNamingConventions","The instance field name 'lastModifiedByName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"383","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","782","26","FieldNamingConventions","The instance field name 'lastModifiedDate_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"384","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","783","26","FieldNamingConventions","The instance field name 'manageableState_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"385","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","784","26","FieldNamingConventions","The instance field name 'namespacePrefix_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"386","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","785","26","FieldNamingConventions","The instance field name 'type_x_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"387","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","786","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"388","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","787","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"389","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","795","26","FieldNamingConventions","The instance field name 'records_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"390","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","796","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"391","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","797","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"392","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","803","12","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"393","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","813","26","FieldNamingConventions","The instance field name 'done_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"394","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","814","26","FieldNamingConventions","The instance field name 'errorMessage_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"395","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","815","26","FieldNamingConventions","The instance field name 'errorStatusCode_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"396","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","816","26","FieldNamingConventions","The instance field name 'fileProperties_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"397","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","817","26","FieldNamingConventions","The instance field name 'id_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"398","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","818","26","FieldNamingConventions","The instance field name 'messages_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"399","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","819","26","FieldNamingConventions","The instance field name 'status_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"400","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","820","26","FieldNamingConventions","The instance field name 'success_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"401","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","821","26","FieldNamingConventions","The instance field name 'zipFile_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"402","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","822","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"403","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","823","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"404","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","829","12","ClassNamingConventions","The inner class name 'cancelDeployResponse_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"405","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","831","26","FieldNamingConventions","The instance field name 'result_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"406","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","832","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"407","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","833","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"408","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","839","12","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"409","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","853","26","FieldNamingConventions","The instance field name 'changed_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"410","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","854","26","FieldNamingConventions","The instance field name 'columnNumber_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"411","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","855","26","FieldNamingConventions","The instance field name 'componentType_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"412","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","856","26","FieldNamingConventions","The instance field name 'created_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"413","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","857","26","FieldNamingConventions","The instance field name 'createdDate_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"414","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","858","26","FieldNamingConventions","The instance field name 'deleted_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"415","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","859","26","FieldNamingConventions","The instance field name 'fileName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"416","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","860","26","FieldNamingConventions","The instance field name 'fullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"417","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","861","26","FieldNamingConventions","The instance field name 'id_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"418","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","862","26","FieldNamingConventions","The instance field name 'lineNumber_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"419","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","863","26","FieldNamingConventions","The instance field name 'problem_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"420","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","864","26","FieldNamingConventions","The instance field name 'problemType_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"421","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","865","26","FieldNamingConventions","The instance field name 'success_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"422","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","866","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"423","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","867","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"424","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","873","12","ClassNamingConventions","The inner class name 'checkRetrieveStatus_element' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"425","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","876","26","FieldNamingConventions","The instance field name 'asyncProcessId_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"426","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","877","26","FieldNamingConventions","The instance field name 'includeZip_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"427","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","878","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"428","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","879","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"429","3","3","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","885","12","TooManyFields","Too many fields","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"430","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","888","26","FieldNamingConventions","The instance field name 'fullName_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"431","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","897","26","FieldNamingConventions","The instance field name 'apiAccessLevel_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"432","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","898","26","FieldNamingConventions","The instance field name 'description_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"433","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","899","26","FieldNamingConventions","The instance field name 'namespacePrefix_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"434","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","900","26","FieldNamingConventions","The instance field name 'objectPermissions_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"435","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","901","26","FieldNamingConventions","The instance field name 'packageType_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"436","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","902","26","FieldNamingConventions","The instance field name 'postInstallClass_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"437","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","903","26","FieldNamingConventions","The instance field name 'setupWeblink_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"438","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","904","26","FieldNamingConventions","The instance field name 'types_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"439","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","905","26","FieldNamingConventions","The instance field name 'uninstallClass_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"440","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","906","26","FieldNamingConventions","The instance field name 'version_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"441","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","907","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"442","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","908","26","FieldNamingConventions","The instance field name 'type_att_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"443","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","909","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"444","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","920","26","FieldNamingConventions","The instance field name 'metadataObjects_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"445","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","921","26","FieldNamingConventions","The instance field name 'organizationNamespace_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"446","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","922","26","FieldNamingConventions","The instance field name 'partialSaveAllowed_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"447","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","923","26","FieldNamingConventions","The instance field name 'testRequired_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"448","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","924","26","FieldNamingConventions","The instance field name 'apex_schema_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"449","1","1","C:\Users\Mark Meyer\Documents\mega-history\force-app\main\default\classes\MetadataService.cls","925","26","FieldNamingConventions","The instance field name 'field_order_type_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.4.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
